,TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS
3917290,3917290,2023-07-08 10:34:13,2118,8220,4,13602853,157
3917289,3917289,2023-07-08 10:34:13,963,8712,80,13602853,157
3917291,3917291,2023-07-08 10:34:14,4004,5452,28,13602854,157
3917292,3917292,2023-07-08 10:34:15,4776,5853,59,13602855,157
3917293,3917293,2023-07-08 10:34:16,2544,575,72,13602856,157
3917294,3917294,2023-07-08 10:34:19,41,8276,87,13602859,157
3917295,3917295,2023-07-08 10:34:21,149,373,91,13602861,157
3917296,3917296,2023-07-08 10:34:24,541,926,58,13602864,157
3917297,3917297,2023-07-08 10:34:24,4969,2906,32,13602864,157
3917298,3917298,2023-07-08 10:34:24,211,2205,16,13602864,157
3917299,3917299,2023-07-08 10:34:25,710,6368,96,13602865,157
3917300,3917300,2023-07-08 10:34:26,3379,2312,65,13602866,157
3917302,3917302,2023-07-08 10:34:27,2263,8598,24,13602867,157
3917301,3917301,2023-07-08 10:34:27,2812,3515,41,13602867,157
3917303,3917303,2023-07-08 10:34:29,2966,779,69,13602869,157
3917304,3917304,2023-07-08 10:34:29,1800,2406,49,13602869,157
3917305,3917305,2023-07-08 10:34:31,2409,5537,94,13602871,157
3917306,3917306,2023-07-08 10:34:35,3437,3105,72,13602875,157
3917307,3917307,2023-07-08 10:34:36,347,8226,94,13602876,157
3917308,3917308,2023-07-08 10:34:41,4723,4805,89,13602881,157
3917309,3917309,2023-07-08 10:34:43,3529,4844,34,13602883,157
3917310,3917310,2023-07-08 10:34:43,4778,3935,18,13602883,157
3917311,3917311,2023-07-08 10:34:44,390,7131,20,13602884,157
3917312,3917312,2023-07-08 10:34:45,400,398,70,13602885,157
3917313,3917313,2023-07-08 10:34:46,1926,9872,77,13602886,157
3917314,3917314,2023-07-08 10:34:47,3513,3757,28,13602887,157
3917315,3917315,2023-07-08 10:34:49,2978,6614,55,13602889,157
3917316,3917316,2023-07-08 10:34:54,4174,6263,15,13602894,157
3917317,3917317,2023-07-08 10:34:57,1778,3809,77,13602897,157
3917318,3917318,2023-07-08 10:34:59,1364,4462,55,13602899,157
3917319,3917319,2023-07-08 10:35:00,3261,6498,87,13602900,157
3917320,3917320,2023-07-08 10:35:02,939,6352,50,13602902,157
3917321,3917321,2023-07-08 10:35:04,1233,1896,85,13602904,157
3917322,3917322,2023-07-08 10:35:05,2804,9128,39,13602905,157
3917323,3917323,2023-07-08 10:35:05,3968,6327,28,13602905,157
3917324,3917324,2023-07-08 10:35:06,3106,1700,81,13602906,157
3917325,3917325,2023-07-08 10:35:10,1173,3316,48,13602910,157
3917326,3917326,2023-07-08 10:35:10,4618,1162,66,13602910,157
3917328,3917328,2023-07-08 10:35:12,2560,8081,67,13602912,157
3917327,3917327,2023-07-08 10:35:12,4351,316,39,13602912,157
3917329,3917329,2023-07-08 10:35:13,1829,8669,34,13602913,157
3917330,3917330,2023-07-08 10:35:13,983,5239,41,13602913,157
3917331,3917331,2023-07-08 10:35:14,825,3268,41,13602914,157
3917332,3917332,2023-07-08 10:35:17,2641,6100,36,13602917,157
3917333,3917333,2023-07-08 10:35:17,2447,2657,39,13602917,157
3917334,3917334,2023-07-08 10:35:19,1657,6488,29,13602919,157
3917335,3917335,2023-07-08 10:35:19,619,3294,19,13602919,157
3917336,3917336,2023-07-08 10:35:20,3739,8162,14,13602920,157
3917337,3917337,2023-07-08 10:35:20,325,8261,80,13602920,157
3917338,3917338,2023-07-08 10:35:23,711,6911,54,13602923,157
3917341,3917341,2023-07-08 10:35:25,4678,4235,74,13602925,157
3917339,3917339,2023-07-08 10:35:25,3866,7145,36,13602925,157
3917340,3917340,2023-07-08 10:35:25,681,3100,98,13602925,157
3917342,3917342,2023-07-08 10:35:26,3756,2374,36,13602926,157
3917343,3917343,2023-07-08 10:35:26,3624,2632,13,13602926,157
3917344,3917344,2023-07-08 10:35:27,4700,162,29,13602927,157
3917345,3917345,2023-07-08 10:35:27,4310,2100,29,13602927,157
3917346,3917346,2023-07-08 10:35:30,1320,4216,19,13602930,157
3917347,3917347,2023-07-08 10:35:31,3216,8491,89,13602931,157
3917348,3917348,2023-07-08 10:35:31,1686,5155,43,13602931,157
3917349,3917349,2023-07-08 10:35:32,1728,8659,29,13602932,157
3917351,3917351,2023-07-08 10:35:33,1801,3154,47,13602933,157
3917350,3917350,2023-07-08 10:35:33,3068,5612,84,13602933,157
3917352,3917352,2023-07-08 10:35:34,143,2836,80,13602934,157
3917353,3917353,2023-07-08 10:35:37,76,8745,97,13602937,157
3917354,3917354,2023-07-08 10:35:39,571,8754,61,13602939,157
3917355,3917355,2023-07-08 10:35:39,4851,4344,68,13602939,157
3917356,3917356,2023-07-08 10:35:44,2331,4374,92,13602944,157
3917357,3917357,2023-07-08 10:35:47,1917,204,60,13602947,157
3917358,3917358,2023-07-08 10:35:48,1606,3896,11,13602948,157
3917359,3917359,2023-07-08 10:35:49,2495,5974,42,13602949,157
3917360,3917360,2023-07-08 10:35:51,3368,5442,22,13602951,157
3917364,3917364,2023-07-08 10:35:54,2271,5014,57,13602954,157
3917363,3917363,2023-07-08 10:35:54,4773,3218,88,13602954,157
3917362,3917362,2023-07-08 10:35:54,4571,1438,67,13602954,157
3917361,3917361,2023-07-08 10:35:54,3460,6447,29,13602954,157
3917365,3917365,2023-07-08 10:35:55,2081,55,12,13602955,157
3917366,3917366,2023-07-08 10:35:58,700,5542,18,13602958,157
3917367,3917367,2023-07-08 10:35:58,1841,7256,18,13602958,157
3917368,3917368,2023-07-08 10:36:00,2780,8131,22,13602960,157
3917369,3917369,2023-07-08 10:36:00,3265,1224,46,13602960,157
3917370,3917370,2023-07-08 10:36:02,74,3335,37,13602962,157
3917371,3917371,2023-07-08 10:36:03,1501,997,13,13602963,157
3917372,3917372,2023-07-08 10:36:05,1843,365,21,13602965,157
3917373,3917373,2023-07-08 10:36:06,3759,722,55,13602966,157
3917375,3917375,2023-07-08 10:36:07,4658,6579,47,13602967,157
3917374,3917374,2023-07-08 10:36:07,670,1985,45,13602967,157
3917376,3917376,2023-07-08 10:36:08,2488,1092,58,13602968,157
3917377,3917377,2023-07-08 10:36:09,2421,656,72,13602969,157
3917378,3917378,2023-07-08 10:36:09,4893,3337,7,13602969,157
3917379,3917379,2023-07-08 10:36:09,1841,4775,17,13602969,157
3917380,3917380,2023-07-08 10:36:10,1720,5264,23,13602970,157
3917381,3917381,2023-07-08 10:36:11,3787,7884,6,13602971,157
3917382,3917382,2023-07-08 10:36:11,3316,5598,20,13602971,157
3917383,3917383,2023-07-08 10:36:11,3062,8205,29,13602971,157
3917385,3917385,2023-07-08 10:36:15,1787,4192,65,13602975,157
3917386,3917386,2023-07-08 10:36:15,4380,5041,16,13602975,157
3917384,3917384,2023-07-08 10:36:15,1929,6831,40,13602975,157
3917388,3917388,2023-07-08 10:36:16,630,589,32,13602976,157
3917387,3917387,2023-07-08 10:36:16,1127,5322,75,13602976,157
3917389,3917389,2023-07-08 10:36:20,1701,8043,25,13602980,157
3917390,3917390,2023-07-08 10:36:20,439,3373,28,13602980,157
3917391,3917391,2023-07-08 10:36:22,1425,1001,62,13602982,157
3917392,3917392,2023-07-08 10:36:22,2429,4939,4,13602982,157
3917393,3917393,2023-07-08 10:36:23,1320,722,18,13602983,157
3917394,3917394,2023-07-08 10:36:25,3429,5155,20,13602985,157
3917395,3917395,2023-07-08 10:36:25,663,2754,98,13602985,157
3917396,3917396,2023-07-08 10:36:26,2236,6150,20,13602986,157
3917397,3917397,2023-07-08 10:36:28,2364,9422,87,13602988,157
3917398,3917398,2023-07-08 10:36:29,1591,354,90,13602989,157
3917401,3917401,2023-07-08 10:36:30,2345,80,13,13602990,157
3917399,3917399,2023-07-08 10:36:30,2800,8468,8,13602990,157
3917400,3917400,2023-07-08 10:36:30,4434,2242,12,13602990,157
3917402,3917402,2023-07-08 10:36:32,3698,4102,34,13602992,157
3917403,3917403,2023-07-08 10:36:32,4447,4562,100,13602992,157
3917404,3917404,2023-07-08 10:36:37,1822,4466,15,13602997,157
3917405,3917405,2023-07-08 10:36:38,2222,6543,16,13602998,157
3917406,3917406,2023-07-08 10:36:39,4148,4888,26,13602999,157
3917407,3917407,2023-07-08 10:36:40,2174,3730,87,13603000,157
3917409,3917409,2023-07-08 10:36:42,1545,3613,90,13603002,157
3917408,3917408,2023-07-08 10:36:42,1712,8731,95,13603002,157
3917411,3917411,2023-07-08 10:36:44,689,1962,99,13603004,157
3917412,3917412,2023-07-08 10:36:44,3143,3057,39,13603004,157
3917410,3917410,2023-07-08 10:36:44,4302,6079,62,13603004,157
3917413,3917413,2023-07-08 10:36:50,2880,9033,98,13603010,157
3917414,3917414,2023-07-08 10:36:50,489,9945,87,13603010,157
3917415,3917415,2023-07-08 10:36:50,1432,4584,50,13603010,157
3917416,3917416,2023-07-08 10:36:57,3838,9747,42,13603017,157
3917417,3917417,2023-07-08 10:36:57,1316,3846,90,13603017,157
3917418,3917418,2023-07-08 10:36:58,4883,6845,6,13603018,157
3917419,3917419,2023-07-08 10:37:00,538,2199,20,13603020,157
3917420,3917420,2023-07-08 10:37:00,605,8541,51,13603020,157
3917422,3917422,2023-07-08 10:37:01,1088,2329,48,13603021,157
3917421,3917421,2023-07-08 10:37:01,3951,837,5,13603021,157
3917425,3917425,2023-07-08 10:37:02,2035,4546,93,13603022,157
3917423,3917423,2023-07-08 10:37:02,879,278,13,13603022,157
3917424,3917424,2023-07-08 10:37:02,2465,4901,24,13603022,157
3917426,3917426,2023-07-08 10:37:03,398,4915,13,13603023,157
3917427,3917427,2023-07-08 10:37:04,1698,2702,83,13603024,157
3917428,3917428,2023-07-08 10:37:05,1197,545,88,13603025,157
3917429,3917429,2023-07-08 10:37:05,191,1378,53,13603025,157
3917430,3917430,2023-07-08 10:37:06,1546,1309,40,13603026,157
3917431,3917431,2023-07-08 10:37:06,207,4578,25,13603026,157
3917432,3917432,2023-07-08 10:37:09,637,5695,56,13603029,157
3917433,3917433,2023-07-08 10:37:09,3597,4821,40,13603029,157
3917434,3917434,2023-07-08 10:37:11,3911,1822,34,13603031,157
3917435,3917435,2023-07-08 10:37:11,1101,5395,57,13603031,157
3917436,3917436,2023-07-08 10:37:12,2528,3023,32,13603032,157
3917437,3917437,2023-07-08 10:37:14,2354,7154,26,13603034,157
3917438,3917438,2023-07-08 10:37:17,3779,5344,35,13603037,157
3917439,3917439,2023-07-08 10:37:18,4457,932,26,13603038,157
3917440,3917440,2023-07-08 10:37:18,770,5249,91,13603038,157
3917441,3917441,2023-07-08 10:37:18,784,7739,33,13603038,157
3917442,3917442,2023-07-08 10:37:21,3558,501,94,13603041,157
3917443,3917443,2023-07-08 10:37:21,4181,5096,77,13603041,157
3917444,3917444,2023-07-08 10:37:21,1187,1405,98,13603041,157
3917445,3917445,2023-07-08 10:37:21,1766,4588,32,13603041,157
3917446,3917446,2023-07-08 10:37:22,272,4056,6,13603042,157
3917447,3917447,2023-07-08 10:37:23,4944,8516,40,13603043,157
3917449,3917449,2023-07-08 10:37:24,2198,5424,5,13603044,157
3917448,3917448,2023-07-08 10:37:24,2745,768,9,13603044,157
3917450,3917450,2023-07-08 10:37:27,3882,6514,78,13603047,157
3917451,3917451,2023-07-08 10:37:27,2129,1105,11,13603047,157
3917452,3917452,2023-07-08 10:37:29,1508,4668,78,13603049,157
3917453,3917453,2023-07-08 10:37:30,610,6114,69,13603050,157
3917454,3917454,2023-07-08 10:37:32,1050,6026,6,13603052,157
3917455,3917455,2023-07-08 10:37:32,1653,8549,76,13603052,157
3917456,3917456,2023-07-08 10:37:33,209,2821,47,13603053,157
3917457,3917457,2023-07-08 10:37:34,1390,4863,62,13603054,157
3917458,3917458,2023-07-08 10:37:34,3797,3532,97,13603054,157
3917459,3917459,2023-07-08 10:37:34,1589,3907,25,13603054,157
3917461,3917461,2023-07-08 10:37:35,1306,5388,89,13603055,157
3917460,3917460,2023-07-08 10:37:35,952,532,22,13603055,157
3917462,3917462,2023-07-08 10:37:38,4848,3066,54,13603058,157
3917463,3917463,2023-07-08 10:37:41,4189,4184,21,13603061,157
3917464,3917464,2023-07-08 10:37:41,741,2146,75,13603061,157
3917465,3917465,2023-07-08 10:37:43,3555,403,55,13603063,157
3917466,3917466,2023-07-08 10:37:43,4277,1239,29,13603063,157
3917467,3917467,2023-07-08 10:37:44,4393,8244,9,13603064,157
3917468,3917468,2023-07-08 10:37:45,2425,4673,10,13603065,157
3917469,3917469,2023-07-08 10:37:45,2421,4332,75,13603065,157
3917470,3917470,2023-07-08 10:37:47,2829,5634,79,13603067,157
3917471,3917471,2023-07-08 10:37:48,1936,7328,12,13603068,157
3917472,3917472,2023-07-08 10:37:49,3695,9748,8,13603069,157
3917473,3917473,2023-07-08 10:37:51,3238,3867,43,13603071,157
3917474,3917474,2023-07-08 10:37:52,927,5530,86,13603072,157
3917475,3917475,2023-07-08 10:37:53,4833,2127,20,13603073,157
3917476,3917476,2023-07-08 10:37:53,3006,8831,85,13603073,157
3917477,3917477,2023-07-08 10:37:54,777,8114,76,13603074,157
3917478,3917478,2023-07-08 10:37:54,2699,319,6,13603074,157
3917479,3917479,2023-07-08 10:37:56,2471,130,96,13603076,157
3917480,3917480,2023-07-08 10:37:57,3754,388,27,13603077,157
3917481,3917481,2023-07-08 10:37:59,3449,1664,40,13603079,157
3917482,3917482,2023-07-08 10:37:59,850,1215,79,13603079,157
3917483,3917483,2023-07-08 10:38:00,3397,9941,89,13603080,157
3917484,3917484,2023-07-08 10:38:02,2496,5622,76,13603082,157
3917485,3917485,2023-07-08 10:38:03,642,2022,17,13603083,157
3917486,3917486,2023-07-08 10:38:04,2640,2474,30,13603084,157
3917487,3917487,2023-07-08 10:38:04,270,5042,29,13603084,157
3917488,3917488,2023-07-08 10:38:07,3700,2556,26,13603087,157
3917489,3917489,2023-07-08 10:38:08,1893,130,35,13603088,157
3917490,3917490,2023-07-08 10:38:08,984,6963,69,13603088,157
3917491,3917491,2023-07-08 10:38:09,2988,8128,62,13603089,157
3917492,3917492,2023-07-08 10:38:10,4779,715,52,13603090,157
3917493,3917493,2023-07-08 10:38:10,1117,3537,44,13603090,157
3917494,3917494,2023-07-08 10:38:15,2769,3623,74,13603095,157
3917495,3917495,2023-07-08 10:38:15,3112,201,24,13603095,157
3917497,3917497,2023-07-08 10:38:18,2815,731,20,13603098,157
3917496,3917496,2023-07-08 10:38:18,62,2728,45,13603098,157
3917498,3917498,2023-07-08 10:38:22,4367,8851,21,13603102,157
3917499,3917499,2023-07-08 10:38:22,4631,3204,82,13603102,157
3917500,3917500,2023-07-08 10:38:24,4743,7932,13,13603104,157
3917501,3917501,2023-07-08 10:38:24,3221,4451,24,13603104,157
3917502,3917502,2023-07-08 10:38:25,386,2501,69,13603105,157
3917503,3917503,2023-07-08 10:38:26,688,43,56,13603106,157
3917504,3917504,2023-07-08 10:38:28,4032,6395,16,13603108,157
3917505,3917505,2023-07-08 10:38:30,4584,2327,77,13603110,157
3917506,3917506,2023-07-08 10:38:30,3142,9981,83,13603110,157
3917507,3917507,2023-07-08 10:38:30,4461,9126,92,13603110,157
3917509,3917509,2023-07-08 10:38:31,1153,9437,15,13603111,157
3917508,3917508,2023-07-08 10:38:31,4769,7493,24,13603111,157
3917510,3917510,2023-07-08 10:38:32,4672,3407,97,13603112,157
3917511,3917511,2023-07-08 10:38:32,135,9326,54,13603112,157
3917512,3917512,2023-07-08 10:38:32,1958,2772,64,13603112,157
3917513,3917513,2023-07-08 10:38:33,1127,8180,75,13603113,157
3917514,3917514,2023-07-08 10:38:35,724,8174,23,13603115,157
3917515,3917515,2023-07-08 10:38:37,2113,5382,51,13603117,157
3917516,3917516,2023-07-08 10:38:39,4749,6202,28,13603119,157
3917519,3917519,2023-07-08 10:38:40,2850,2930,94,13603120,157
3917520,3917520,2023-07-08 10:38:40,2594,6856,62,13603120,157
3917517,3917517,2023-07-08 10:38:40,764,300,52,13603120,157
3917518,3917518,2023-07-08 10:38:40,3106,5905,80,13603120,157
3917521,3917521,2023-07-08 10:38:42,3583,6339,69,13603122,157
3917522,3917522,2023-07-08 10:38:43,4655,9483,80,13603123,157
3917523,3917523,2023-07-08 10:38:44,975,1868,41,13603124,157
3917524,3917524,2023-07-08 10:38:48,3248,278,6,13603128,157
3917525,3917525,2023-07-08 10:38:49,2582,9745,96,13603129,157
3917526,3917526,2023-07-08 10:38:51,4684,1148,60,13603131,157
3917527,3917527,2023-07-08 10:38:51,4905,7017,56,13603131,157
3917528,3917528,2023-07-08 10:38:52,3774,6859,39,13603132,157
3917529,3917529,2023-07-08 10:38:52,1472,4369,76,13603132,157
3917530,3917530,2023-07-08 10:38:54,1548,7132,45,13603134,157
3917531,3917531,2023-07-08 10:38:54,4328,7739,88,13603134,157
3917532,3917532,2023-07-08 10:38:56,1924,2536,61,13603136,157
3917533,3917533,2023-07-08 10:38:57,3704,4186,83,13603137,157
3917534,3917534,2023-07-08 10:38:57,3759,5360,54,13603137,157
3917535,3917535,2023-07-08 10:38:58,1368,9722,62,13603138,157
3917536,3917536,2023-07-08 10:38:58,4949,5223,43,13603138,157
3917537,3917537,2023-07-08 10:38:58,1059,2766,49,13603138,157
3917538,3917538,2023-07-08 10:38:59,1952,2899,13,13603139,157
3917539,3917539,2023-07-08 10:38:59,4125,110,11,13603139,157
3917540,3917540,2023-07-08 10:39:02,1467,604,59,13603142,157
3917541,3917541,2023-07-08 10:39:03,1697,6753,19,13603143,157
3917544,3917544,2023-07-08 10:39:04,4564,9529,46,13603144,157
3917543,3917543,2023-07-08 10:39:04,1764,5651,32,13603144,157
3917542,3917542,2023-07-08 10:39:04,4857,6756,35,13603144,157
3917545,3917545,2023-07-08 10:39:07,3527,7227,5,13603147,157
3917546,3917546,2023-07-08 10:39:09,2072,3638,7,13603149,157
3917547,3917547,2023-07-08 10:39:10,3928,1621,93,13603150,157
3917548,3917548,2023-07-08 10:39:10,1491,6482,41,13603150,157
3917549,3917549,2023-07-08 10:39:10,4198,7242,22,13603150,157
3917550,3917550,2023-07-08 10:39:12,1620,4849,49,13603152,157
3917551,3917551,2023-07-08 10:39:13,592,2175,71,13603153,157
3917552,3917552,2023-07-08 10:39:14,3023,6998,13,13603154,157
3917557,3917557,2023-07-08 10:39:18,579,4571,18,13603158,157
3917555,3917555,2023-07-08 10:39:18,3005,4016,42,13603158,157
3917556,3917556,2023-07-08 10:39:18,3363,6753,43,13603158,157
3917553,3917553,2023-07-08 10:39:18,580,9547,26,13603158,157
3917554,3917554,2023-07-08 10:39:18,1269,3862,65,13603158,157
3917558,3917558,2023-07-08 10:39:20,760,6270,28,13603160,157
3917559,3917559,2023-07-08 10:39:20,2037,3748,12,13603160,157
3917560,3917560,2023-07-08 10:39:21,3322,1022,88,13603161,157
3917561,3917561,2023-07-08 10:39:21,2429,222,6,13603161,157
3917562,3917562,2023-07-08 10:39:24,581,5598,85,13603164,157
3917563,3917563,2023-07-08 10:39:25,2917,9093,23,13603165,157
3917564,3917564,2023-07-08 10:39:26,4612,9105,56,13603166,157
3917565,3917565,2023-07-08 10:39:28,4567,8346,28,13603168,157
3917566,3917566,2023-07-08 10:39:28,3700,8486,26,13603168,157
3917567,3917567,2023-07-08 10:39:29,619,3257,17,13603169,157
3917568,3917568,2023-07-08 10:39:30,3887,3989,17,13603170,157
3917569,3917569,2023-07-08 10:39:31,3808,7626,13,13603171,157
3917570,3917570,2023-07-08 10:39:33,4783,9513,53,13603173,157
3917571,3917571,2023-07-08 10:39:34,471,7135,29,13603174,157
3917572,3917572,2023-07-08 10:39:38,4778,8564,15,13603178,157
3917573,3917573,2023-07-08 10:39:38,1662,9456,43,13603178,157
3917574,3917574,2023-07-08 10:39:38,989,6447,16,13603178,157
3917575,3917575,2023-07-08 10:39:39,451,6947,6,13603179,157
3917576,3917576,2023-07-08 10:39:40,2264,6163,88,13603180,157
3917577,3917577,2023-07-08 10:39:41,3900,9135,16,13603181,157
3917578,3917578,2023-07-08 10:39:42,510,5484,76,13603182,157
3917579,3917579,2023-07-08 10:39:43,2528,8133,34,13603183,157
3917580,3917580,2023-07-08 10:39:45,379,1145,92,13603185,157
3917581,3917581,2023-07-08 10:39:46,4809,426,64,13603186,157
3917582,3917582,2023-07-08 10:39:47,3786,8389,93,13603187,157
3917583,3917583,2023-07-08 10:39:48,342,2979,38,13603188,157
3917584,3917584,2023-07-08 10:39:49,4488,8072,73,13603189,157
3917585,3917585,2023-07-08 10:39:49,743,1295,12,13603189,157
3917586,3917586,2023-07-08 10:39:50,2887,9332,23,13603190,157
3917587,3917587,2023-07-08 10:39:52,2986,5219,36,13603192,157
3917588,3917588,2023-07-08 10:39:55,4643,796,65,13603195,157
3917592,3917592,2023-07-08 10:39:56,99,9015,82,13603196,157
3917591,3917591,2023-07-08 10:39:56,1420,1115,14,13603196,157
3917593,3917593,2023-07-08 10:39:56,1567,285,4,13603196,157
3917589,3917589,2023-07-08 10:39:56,2742,8191,62,13603196,157
3917590,3917590,2023-07-08 10:39:56,1592,6598,6,13603196,157
3917594,3917594,2023-07-08 10:40:00,1641,9343,73,13603200,157
3917595,3917595,2023-07-08 10:40:01,4342,7570,26,13603201,157
3917596,3917596,2023-07-08 10:40:06,1462,8107,17,13603206,157
3917597,3917597,2023-07-08 10:40:07,2046,4073,25,13603207,157
3917598,3917598,2023-07-08 10:40:09,3901,7194,8,13603209,157
3917599,3917599,2023-07-08 10:40:11,379,9113,95,13603211,157
3917600,3917600,2023-07-08 10:40:13,1355,5453,92,13603213,157
3917601,3917601,2023-07-08 10:40:13,4006,395,78,13603213,157
3917602,3917602,2023-07-08 10:40:13,3828,5797,64,13603213,157
3917603,3917603,2023-07-08 10:40:15,4692,1507,28,13603215,157
3917604,3917604,2023-07-08 10:40:15,4687,3960,90,13603215,157
3917605,3917605,2023-07-08 10:40:16,2897,5239,37,13603216,157
3917606,3917606,2023-07-08 10:40:17,3746,9902,38,13603217,157
3917607,3917607,2023-07-08 10:40:17,4704,1659,73,13603217,157
3917608,3917608,2023-07-08 10:40:17,4498,3638,49,13603217,157
3917609,3917609,2023-07-08 10:40:19,2919,6095,94,13603219,157
3917610,3917610,2023-07-08 10:40:20,4524,4044,77,13603220,157
3917611,3917611,2023-07-08 10:40:21,1473,5778,56,13603221,157
3917612,3917612,2023-07-08 10:40:21,1730,5934,7,13603221,157
3917613,3917613,2023-07-08 10:40:23,3842,8107,58,13603223,157
3917614,3917614,2023-07-08 10:40:24,4581,293,84,13603224,157
3917616,3917616,2023-07-08 10:40:26,1110,6045,32,13603226,157
3917617,3917617,2023-07-08 10:40:26,397,35,57,13603226,157
3917615,3917615,2023-07-08 10:40:26,2005,6950,68,13603226,157
3917618,3917618,2023-07-08 10:40:28,888,2102,16,13603228,157
